Date Rptd,DR NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1,CrimeType
06/25/2014,140600876,02/25/2014,1630,6,Hollywood,644,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other, 1300      N  SIERRA BONITA                AV,,"(34.0944, -118.3539)",Criminal Threats
02/25/2014,140607078,02/25/2014,5,6,Hollywood,665,210,ROBBERY,AO,Adult Other,              SANTA MONICA                 BL,   HIGHLAND                     AV,"(34.0907, -118.3431)",Traffic Dr
02/25/2014,140607092,02/25/2014,230,6,Hollywood,666,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",AO,Adult Other, 1300         WILCOX                       AV,,"(34.0944, -118.331)",Robbery
02/25/2014,140607097,02/25/2014,1045,6,Hollywood,646,997,TRAFFIC DR #,IC,Invest Cont,              HOLLYWOOD                    BL,   CAHUENGA                     BL,"(34.1016, -118.3381)",Abusement
02/25/2014,140607104,02/25/2014,1200,6,Hollywood,643,997,TRAFFIC DR #,IC,Invest Cont,              SUNSET                       BL,   VISTA                        ST,"(34.0981, -118.3534)",Burglary
02/25/2014,140607106,02/25/2014,1325,6,Hollywood,636,997,TRAFFIC DR #,IC,Invest Cont,              FRANKLIN                     AV,   CHEROKEE                     AV,"(34.1052, -118.337)",Vandalism
02/25/2014,140607107,02/25/2014,630,6,Hollywood,646,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6700         HOLLYWOOD                    BL,,"(34.1016, -118.3361)",Robbery
02/25/2014,140607108,02/25/2014,1040,6,Hollywood,646,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",AO,Adult Other, 6300         HOLLYWOOD                    BL,,"(34.1016, -118.3267)",Vandalism
02/25/2014,140607110,02/25/2014,800,6,Hollywood,668,888,TRESPASSING,IC,Invest Cont, 5600         LEXINGTON                    AV,,"(34.0928, -118.3109)",Robbery
02/25/2014,140607112,02/25/2014,900,6,Hollywood,645,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              ORANGE,   HOLLYWOOD                    BL,"(34.1016, -118.3417)",Robbery
02/25/2014,140607117,02/25/2014,900,6,Hollywood,646,997,TRAFFIC DR #,IC,Invest Cont,              SELMA,   SCHRADER,"(34.0998, -118.3324)",Vehicle Stolen
02/25/2014,140607119,02/25/2014,1500,6,Hollywood,638,310,BURGLARY,IC,Invest Cont, 1800         TAMARIND                     AV,,"(34.1041, -118.3193)",Traffic Dr
02/26/2014,140607126,02/25/2014,2350,6,Hollywood,632,997,TRAFFIC DR #,AO,Adult Other,              SUNSET PLAZA                 DR,   HOLLYWOOD                    BL,"(34.1063, -118.386)",Criminal Threats
02/26/2014,140607136,02/25/2014,2000,6,Hollywood,648,510,VEHICLE - STOLEN,IC,Invest Cont, 5500         HAROLD                       WY,,"(34.0994, -118.3093)",Robbery
02/25/2014,140607140,02/25/2014,520,6,Hollywood,645,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 1400      N  HIGHLAND                     AV,,"(34.0962, -118.3386)",Robbery
02/26/2014,140607156,02/25/2014,2355,6,Hollywood,645,510,VEHICLE - STOLEN,IC,Invest Cont, 1700      N  LA BREA                      AV,,"(34.1016, -118.3452)",Abusement
02/25/2014,140607159,02/25/2014,1615,6,Hollywood,645,997,TRAFFIC DR #,AO,Adult Other,              DETROIT,   SUNSET                       BL,"(34.098, -118.3456)",Criminal Threats
02/26/2014,140607191,02/25/2014,1700,6,Hollywood,636,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 1800         WHITLEY                      AV,,"(34.1034, -118.3333)",Battery
02/27/2014,140607225,02/25/2014,2130,6,Hollywood,665,997,TRAFFIC DR #,IC,Invest Cont,              FRANKLIN                     AV,   CAHUENGA                     BL,"(34.0984, -118.3789)",Criminal Threats
03/01/2014,140607299,02/25/2014,2000,6,Hollywood,636,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6500         HOLLYWOOD                    BL,,"(34.1016, -118.331)",Robbery
03/05/2014,140607474,02/25/2014,1200,6,Hollywood,666,354,THEFT OF IDENTITY,IC,Invest Cont, 6200         AFTON                        PL,,"(34.0953, -118.3241)",Burglary
03/10/2014,140607659,02/25/2014,1330,6,Hollywood,636,997,TRAFFIC DR #,IC,Invest Cont,              HOLLYWOOD,   HIGHLAND,"(34.1016, -118.3387)",Burglary
03/29/2014,140608800,02/25/2014,1420,6,Hollywood,636,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              HIGHLAND,   FRANKLIN,"(34.1042, -118.3383)",Robbery
07/17/2014,140615573,02/25/2014,1,6,Hollywood,666,845,SEX OFFENDER REGISTRANT INCIDENT,AA,Adult Arrest, 1300      N  WILCOX                       AV,,"(34.0944, -118.331)",Robbery
02/26/2014,140700684,02/25/2014,845,7,Wilshire,714,310,BURGLARY,IC,Invest Cont,  300      N  POINSETTIA                   PL,,"(34.0762, -118.3486)",Vehicle Stolen
02/25/2014,140706033,02/25/2014,230,7,Wilshire,734,210,ROBBERY,IC,Invest Cont,              6TH,   HAUSER,"(34.0649, -118.3514)",Battery
02/25/2014,140706037,02/25/2014,839,7,Wilshire,702,997,TRAFFIC DR #,IC,Invest Cont,              STANLEY                      AV,   MELROSE                      BL,"(34.0828, -118.3564)",Traffic Dr
02/25/2014,140706039,02/25/2014,430,7,Wilshire,763,310,BURGLARY,IC,Invest Cont, 5700         PICO                         BL,,"(34.0507, -118.3625)",Vehicle Stolen
02/25/2014,140706044,02/25/2014,1040,7,Wilshire,706,997,TRAFFIC DR #,IC,Invest Cont,              MELROSE                      AV,   LA BREA                      BL,"(34.0835, -118.3435)",Robbery
02/25/2014,140706045,02/25/2014,630,7,Wilshire,784,997,TRAFFIC DR #,IC,Invest Cont,           W  20TH                         ST,   REDONDO,"(34.04, -118.3517)",Traffic Dr
02/25/2014,140706046,02/25/2014,1420,7,Wilshire,739,997,TRAFFIC DR #,IC,Invest Cont,              RIMPAU                       BL,   WILSHIRE                     BL,"(34.063, -118.3317)",Robbery
02/25/2014,140706047,02/25/2014,2010,7,Wilshire,782,210,ROBBERY,IC,Invest Cont,              GLEN,   THURMAN,,Burglary
02/26/2014,140706051,02/25/2014,1945,7,Wilshire,763,997,TRAFFIC DR #,AA,Adult Arrest,              PICKFORD                     ST,   STANLEY                      AV,"(34.0475, -118.3671)",Robbery
02/26/2014,140706054,02/25/2014,1330,7,Wilshire,769,850,INDECENT EXPOSURE,AO,Adult Other,              ARLINGTON                    BL,   PICO                         BL,"(34.0446, -118.3177)",Robbery
02/26/2014,140706063,02/25/2014,1100,7,Wilshire,762,310,BURGLARY,IC,Invest Cont, 1700         ALVIRA                       ST,,"(34.0469, -118.3749)",Battery
02/26/2014,140706067,02/25/2014,1225,7,Wilshire,711,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 8200         BEVERLY                      BL,,"(34.0761, -118.368)",Criminal Threats
02/26/2014,140706068,02/25/2014,1720,7,Wilshire,719,330,BURGLARY FROM VEHICLE,IC,Invest Cont,              CLINTON,   ARDEN,"(34.0817, -118.326)",Abusement
02/26/2014,140706069,02/25/2014,1300,7,Wilshire,782,510,VEHICLE - STOLEN,IC,Invest Cont,              VENICE,   CADILLAC,"(34.0375, -118.3742)",Vandalism
02/26/2014,140706073,02/25/2014,1815,7,Wilshire,743,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,              8TH                          ST,   SPAULDING,"(34.061, -118.3619)",Criminal Threats
02/26/2014,140706088,02/25/2014,2100,7,Wilshire,722,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 8400      W  3RD                          ST,,"(34.073, -118.3731)",Abusement
02/27/2014,140706089,02/25/2014,2145,7,Wilshire,717,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  400      N  LAS PALMAS                   AV,,"(34.0783, -118.3358)",Abusement
02/25/2014,140706107,02/25/2014,1715,7,Wilshire,765,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 4700      W  PICO                         BL,,"(34.0486, -118.3385)",Vehicle Stolen
02/27/2014,140706117,02/25/2014,1800,7,Wilshire,735,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  700      S  DETROIT                      ST,,"(34.0623, -118.3451)",Battery
02/28/2014,140706168,02/25/2014,945,7,Wilshire,734,997,TRAFFIC DR #,IC,Invest Cont,              FARMERS MARKET               WY,   THE GROVE                    DR,"(34.073, -118.3602)",Battery
03/02/2014,140706264,02/25/2014,2000,7,Wilshire,782,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 1900      S  CRESCENT HEIGHTS             BL,,"(34.0424, -118.3751)",Robbery
03/03/2014,140706298,02/25/2014,1200,7,Wilshire,735,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  600      S  BURNSIDE                     AV,,"(34.0649, -118.3493)",Traffic Dr
03/05/2014,140706392,02/25/2014,1900,7,Wilshire,745,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1100      S  CLOVERDALE                   AV,,"(34.0548, -118.3489)",Robbery
03/03/2014,140706407,02/25/2014,2230,7,Wilshire,787,813,CHILD ENDANGERMENT/NEG.,AO,Adult Other, 2300         CRENSHAW                     BL,,"(34.0368, -118.3328)",Vandalism
03/13/2014,140706667,02/25/2014,1700,7,Wilshire,762,330,BURGLARY FROM VEHICLE,AA,Adult Arrest, 1700         STEARNS                      DR,,"(34.0465, -118.3727)",Abusement
02/25/2014,140806021,02/25/2014,1200,8,West LA,884,997,TRAFFIC DR #,IC,Invest Cont,              SAWTELLE                     BL,   PICO                         BL,"(34.035, -118.4385)",Vehicle Stolen
02/25/2014,140806034,02/25/2014,1130,8,West LA,855,310,BURGLARY,IC,Invest Cont, 1700         MIDVALE                      AV,,"(34.0516, -118.4398)",Abusement
02/25/2014,140806040,02/25/2014,1130,8,West LA,899,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 3200         LA CIENEGA                   AV,,"(34.0318, -118.3787)",Criminal Threats
02/25/2014,140806041,02/25/2014,1107,8,West LA,881,761,BRANDISH WEAPON,IC,Invest Cont, 1900      S  BUNDY                        DR,,"(34.0353, -118.4571)",Robbery
02/25/2014,140806046,02/25/2014,1825,8,West LA,858,997,TRAFFIC DR #,IC,Invest Cont,              ROBERTSON                    BL,   PICO                         BL,"(34.0478, -118.3859)",Battery
02/25/2014,140806047,02/25/2014,1720,8,West LA,804,997,TRAFFIC DR #,IC,Invest Cont,              CHURCH,   SUNSET,"(34.0724, -118.4674)",Robbery
02/25/2014,140806048,02/25/2014,1430,8,West LA,833,997,TRAFFIC DR #,IC,Invest Cont,              WILSHIRE,   GLENDON,"(34.0588, -118.4439)",Battery
02/25/2014,140806050,02/25/2014,1855,8,West LA,884,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),AA,Adult Arrest,10700      W  PICO                         BL,,"(34.0419, -118.4247)",Vehicle Stolen
02/25/2014,140806052,02/25/2014,1720,8,West LA,824,647,THROWING OBJECT AT MOVING VEHICLE,AO,Adult Other,              PACIFIC COAST                HY,   TEMESCAL CAN,"(34.0281, -118.5192)",Burglary
02/25/2014,140806054,02/25/2014,2025,8,West LA,883,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1900      S  SEPULVEDA                    BL,,"(34.0445, -118.4416)",Vehicle Stolen
02/26/2014,140806062,02/25/2014,2200,8,West LA,887,510,VEHICLE - STOLEN,IC,Invest Cont, 1800         ROXBURY                      DR,,"(34.0488, -118.4012)",Robbery
02/26/2014,140806064,02/25/2014,635,8,West LA,829,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1700         CLUB VIEW                    DR,,"(34.0623, -118.4207)",Battery
02/26/2014,140806065,02/25/2014,1400,8,West LA,829,330,BURGLARY FROM VEHICLE,AA,Adult Arrest, 1500      S  BEVERLY GLEN                 BL,,"(34.0612, -118.4252)",Vehicle Stolen
02/26/2014,140806078,02/25/2014,2300,8,West LA,813,510,VEHICLE - STOLEN,IC,Invest Cont, 1000         KENFIELD                     AV,,"(34.0768, -118.4834)",Robbery
02/26/2014,140806083,02/25/2014,800,8,West LA,807,997,TRAFFIC DR #,IC,Invest Cont,              BENEDICT CANYON,   LANCER                       CT,"(34.1124, -118.435)",Robbery
02/26/2014,140806089,02/25/2014,2000,8,West LA,886,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1300         ROXBURY                      DR,,"(34.0559, -118.4036)",Burglary
03/03/2014,140806250,02/25/2014,900,8,West LA,828,354,THEFT OF IDENTITY,IC,Invest Cont,10500         WILSHIRE                     BL,,"(34.0643, -118.4322)",Vandalism
03/11/2014,140806518,02/25/2014,1800,8,West LA,822,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,15700         BOWDOIN                      ST,,"(34.0463, -118.5305)",Abusement
05/29/2014,140809498,02/25/2014,900,8,West LA,827,354,THEFT OF IDENTITY,IC,Invest Cont,11600         DARLINGTON                   AV,,"(34.0551, -118.4629)",Robbery
02/25/2014,140906676,02/25/2014,100,9,Van Nuys,964,997,TRAFFIC DR #,IC,Invest Cont,              FULTON                       AV,   MAGNOLIA                     ST,"(34.2111, -118.4225)",Criminal Threats
02/25/2014,140906684,02/25/2014,5,9,Van Nuys,923,310,BURGLARY,AO,Adult Other, 6400         SEPULVEDA                    BL,,"(34.1867, -118.4662)",Burglary
02/25/2014,140906706,02/25/2014,755,9,Van Nuys,919,997,TRAFFIC DR #,IC,Invest Cont,              VANOWEN                      ST,   GREENBUSH                    AV,"(34.194, -118.429)",Battery
02/25/2014,140906708,02/25/2014,805,9,Van Nuys,966,997,TRAFFIC DR #,IC,Invest Cont,              CHANDLER                     BL,   FULTON                       AV,"(34.1684, -118.4307)",Criminal Threats
02/25/2014,140906723,02/25/2014,1335,9,Van Nuys,979,997,TRAFFIC DR #,IC,Invest Cont,              COLDWATER CA,   LANDALE                      AV,,Burglary
02/25/2014,140906724,02/25/2014,1200,9,Van Nuys,952,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other, 5400      N  SEPULVEDA                    BL,,"(34.1685, -118.4662)",Criminal Threats
02/25/2014,140906727,02/25/2014,1345,9,Van Nuys,906,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other, 7300         VAN NUYS                     BL,,"(34.203, -118.4488)",Vehicle Stolen
02/25/2014,140906729,02/25/2014,1515,9,Van Nuys,906,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,14400         VALERIO                      ST,,"(34.2048, -118.4468)",Criminal Threats
02/25/2014,140906730,02/25/2014,151,9,Van Nuys,994,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 3900         STANSBURY                    AV,,"(34.1414, -118.4425)",Criminal Threats
02/25/2014,140906732,02/25/2014,1400,9,Van Nuys,984,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,14600         VENTURA                      BL,,"(34.1513, -118.4509)",Traffic Dr
02/25/2014,140906733,02/25/2014,1400,9,Van Nuys,984,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,14600         VENTURA                      BL,,"(34.1513, -118.4509)",Vehicle Stolen
02/25/2014,140906735,02/25/2014,1910,9,Van Nuys,966,997,TRAFFIC DR #,IC,Invest Cont,              RIVERSIDE                    DR,   WOODMAN                      AV,"(34.1576, -118.4306)",Abusement
02/25/2014,140906744,02/25/2014,1520,9,Van Nuys,979,997,TRAFFIC DR #,IC,Invest Cont,              COLDWATER CA                 BL,   SARAH                        ST,,Vandalism
02/26/2014,140906745,02/25/2014,805,9,Van Nuys,937,997,TRAFFIC DR #,IC,Invest Cont,              WOODMAN                      AV,   VICTORY                      BL,"(34.1807, -118.4312)",Battery
02/26/2014,140906746,02/25/2014,915,9,Van Nuys,937,997,TRAFFIC DR #,IC,Invest Cont,              VICTORY                      BL,   MATILIJA                     AV,"(34.1867, -118.4395)",Robbery
02/25/2014,140906753,02/25/2014,850,9,Van Nuys,909,997,TRAFFIC DR #,IC,Invest Cont,              SHERMAN                      WY,   ORION                        AV,"(34.2012, -118.4389)",Traffic Dr
02/25/2014,140906755,02/25/2014,550,9,Van Nuys,974,956,"LETTERS, LEWD",AO,Adult Other, 4700         KESTER                       AV,,"(34.1561, -118.4574)",Battery
02/25/2014,140906760,02/25/2014,1745,9,Van Nuys,943,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,14300         BURBANK                      BL,,"(34.1721, -118.4443)",Abusement
02/25/2014,140906764,02/25/2014,1930,9,Van Nuys,984,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,14500         VENTURA                      BL,,"(34.1509, -118.4487)",Battery
02/25/2014,140906776,02/25/2014,1415,9,Van Nuys,941,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont, 5700         SEPULVEDA                    BL,,"(34.174, -118.4662)",Vehicle Stolen
02/25/2014,140906786,02/25/2014,1935,9,Van Nuys,935,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AO,Adult Other, 6200         SYLMAR                       AV,,"(34.1827, -118.4465)",Abusement
02/26/2014,140906801,02/25/2014,1130,9,Van Nuys,989,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,AO,Adult Other,13500         VENTURA                      BL,,"(34.1474, -118.4271)",Vandalism
02/25/2014,140906802,02/25/2014,1730,9,Van Nuys,932,330,BURGLARY FROM VEHICLE,IC,Invest Cont,15000         FRIAR                        ST,,"(34.1857, -118.4597)",Battery
02/26/2014,140906803,02/25/2014,1045,9,Van Nuys,985,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,              VAN NUYS,   MOORPARK,"(34.1519, -118.4487)",Vandalism
02/26/2014,140906812,02/25/2014,1700,9,Van Nuys,943,310,BURGLARY,IC,Invest Cont,14300         EMELITA                      ST,,"(34.1767, -118.4443)",Traffic Dr
02/26/2014,140906825,02/25/2014,1300,9,Van Nuys,943,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,14300         TIARA                        ST,,"(34.1785, -118.4443)",Traffic Dr
03/10/2014,140907418,02/25/2014,1005,9,Van Nuys,935,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",AA,Adult Arrest,14100         ERWIN                        ST,,"(34.1837, -118.44)",Vehicle Stolen
02/26/2014,141000591,02/25/2014,900,10,West Valley,1094,310,BURGLARY,IC,Invest Cont,18100         VALLEY VISTA                 BL,,"(34.1587, -118.5273)",Battery
02/25/2014,141006247,02/25/2014,500,10,West Valley,1018,510,VEHICLE - STOLEN,IC,Invest Cont, 7400         GAVIOTA                      AV,,"(34.2048, -118.4815)",Battery
02/25/2014,141006251,02/25/2014,850,10,West Valley,1063,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,18800         VENTURA                      BL,,"(34.1715, -118.5428)",Vehicle Stolen
02/25/2014,141006257,02/25/2014,1000,10,West Valley,1063,997,TRAFFIC DR #,IC,Invest Cont,              RESEDA                       BL,   CLARK                        ST,"(34.1673, -118.5368)",Vehicle Stolen
02/25/2014,141006269,02/25/2014,1610,10,West Valley,1088,997,TRAFFIC DR #,AO,Adult Other,              VENTURA                      BL,   HAYVENHURST                  AV,"(34.1591, -118.5003)",Traffic Dr
02/25/2014,141006272,02/25/2014,1100,10,West Valley,1039,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest,15700         VANOWEN                      ST,,"(34.1939, -118.4749)",Vandalism
02/25/2014,141006275,02/25/2014,1145,10,West Valley,1025,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont,              VANOWEN                      ST,   RESEDA                       BL,"(34.1939, -118.5354)",Robbery
02/25/2014,141006282,02/25/2014,1310,10,West Valley,1091,320,"BURGLARY, ATTEMPTED",IC,Invest Cont,19800         GREENBRIAR                   DR,,"(34.1441, -118.5644)",Traffic Dr
02/25/2014,141006284,02/25/2014,1500,10,West Valley,1061,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,19700         VENTURA                      BL,,"(34.1726, -118.5622)",Robbery
02/25/2014,141006285,02/25/2014,1400,10,West Valley,1049,997,TRAFFIC DR #,IC,Invest Cont,              VICTORY                      BL,   HASKELL                      AV,"(34.1866, -118.5002)",Robbery
02/25/2014,141006286,02/25/2014,1530,10,West Valley,1025,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,              SHERMAN                      WY,   RESEDA                       BL,"(34.2012, -118.5354)",Abusement
